62,7660
62,3835
62,2823
62,6339
62,8448
62,5321
62,3153
62,8267
62,8742
62,1121
62,8549
63,928
63,4832
63,2001
63,3203
63,7824
63,4002
63,7988
63,343
64,6450
64,4689
64,4133
64,2415
64,778
64,4825
65,992
65,8600
65,4460
65,9326
65,7273
65,447
65,7495
65,1662
66,5815
66,9402
66,5065
66,3869
66,4143
66,8061
66,8292
66,3038
66,2438
66,2741
67,5290
67,2744
67,8911
67,7566
67,7966
67,1032
67,1156
67,1554
67,6784
67,3993
67,7259
67,9039
67,4889
67,7908
68,7416
68,8001
68,1528
68,4635
68,848
68,7607
68,1164
68,5236
68,400
68,5788
68,6225
68,8585
68,4330
68,7923
68,8265
68,6839
68,8239
68,241
68,1325
69,3859
69,8637
69,6260
69,5022
69,6295
70,6120
70,774
70,7397
70,8592
70,2211
70,5189
70,8327
70,2523
70,8416
70,6676
70,7749
70,8959
70,4498
70,2372
70,1462
71,3435
71,5453
71,5308
71,3989
71,1351
71,6814
71,2679
71,5620
71,3830
71,4120
71,885
72,1261
72,8188
72,5041
72,7836
72,9887
72,5446
72,5618
72,7114
72,5790
72,4038
73,8759
73,6584
73,1100
73,5001
73,4006
73,8500
73,9838
73,2243
73,4077
73,8853
73,4929
73,1978
74,7974
74,2639
74,8276
74,4726
74,4873
74,9867
74,4886
74,2990
74,1420
74,3099
74,9842
74,17
74,9807
74,9021
75,586
75,3572
75,7558
75,3314
75,8205
75,9859
75,7382
75,9014
75,1678
75,9021
75,414
75,3689
75,3148
75,8124
75,7310
76,5897
76,5641
76,1227
76,9513
76,1456
76,1468
76,1037
76,3263
76,8916
76,8592
76,9704
76,9098
76,3265
76,7865
76,4017
76,8598
76,9611
76,6824
76,5311
77,7485
77,6903
77,2533
77,224
77,7730
77,8925
77,8811
77,8305
77,4928
77,6621
77,4252
77,5439
77,7210
77,4134
77,6363
77,3928
78,890
78,750
78,3338
78,738
78,5627
78,8699
78,6928
78,7770
78,3388
78,5025
78,2069
78,8101
78,8650
78,5074
79,5628
79,4458
79,3276
79,1211
79,7776
79,6123
80,1537
80,7294
80,5567
80,480
80,3474
80,9947
80,679
80,3005
81,9231
81,1231
81,9282
82,1765
82,7675
82,4327
82,9999
82,9555
82,4642
82,1135
82,283
82,4746
82,7250
82,3564
82,4193
82,9962
82,7862
82,730
82,4575
82,1886
82,2280
82,9511
83,231
83,2156
83,8765
83,7028
83,4592
83,113
83,2517
83,691
83,1316
83,7798
83,8132
84,9244
84,7665
84,1866
84,3531
84,6735
84,4751
84,7713
84,1493
84,2932
84,5553
84,5055
84,1126
84,6798
85,8862
85,7803
85,8454
86,3004
86,7610
86,4442
86,3889
86,2910
86,4339
86,5877
86,1295
87,319
87,7927
87,6864
87,8525
87,4933
87,9188
87,4508
87,7109
88,2329
88,906
88,4550
88,1508
88,111
88,5492
88,3495
88,61
88,5977
88,7923
88,63
88,5737
88,430
88,5770
88,9137
88,2792
89,1894
89,344
89,1273
89,6802
89,7430
89,4539
89,9320
89,6349
89,2000
89,9670
89,8531
89,6884
90,1435
90,2438
90,50
90,7307
90,3788
90,2708
90,628
90,1866
90,8993
90,1880
90,5526
90,1635
90,6073
90,1120
91,7427
91,257
91,4712
91,9410
91,4955
92,3747
92,9979
92,7196
92,7716
92,2226
92,3926
92,2093
92,9297
92,6067
92,8396
92,2597
92,8147
92,4670
92,1457
92,719
92,8679
93,27
93,138
93,7630
93,6095
93,4543
93,4335
93,5815
93,9117
93,711
93,4439
93,9957
93,5344
93,1074
93,4699
93,7259
93,7113
93,8511
93,3768
93,122
94,7902
94,8594
94,7652
94,9434
94,8961
94,1824
94,1941
94,2573
94,103
94,702
94,575
94,8061
94,3689
94,6435
95,1728
95,435
95,7372
96,9085
96,168
96,8377
96,6224
96,5147
96,8771
97,5945
97,1438
97,2138
97,3973
97,3820
97,2786
97,3145
97,5323
97,80
97,1922
97,6360
97,4951
97,1857
97,6990
97,4670
97,3798
97,841
97,349
97,18
97,5938
98,4798
98,6671
98,3419
98,4834
98,9099
98,9221
98,7887
98,5965
98,416
99,3725
99,3139
99,2729
99,4146
99,3345
99,3315
99,4006
99,4907
99,3821
99,3588
99,215
99,8511
99,3038
99,4439
99,8550
99,6648
99,7469
99,7559
100,469
100,813
100,9633
100,533
100,367
100,5445
100,1764
100,4077
100,5099
100,9017
100,6900
100,5580
100,7888
100,295
100,6323
100,3395
100,8650
100,7932
100,6434
100,9446
101,9309
101,2255
101,2061
101,2368
101,2495
101,6754
101,7294
101,3190
102,8440
102,1980
102,5014
102,1643
102,2000
102,9003
102,1252
102,5775
102,9510
102,265
102,3992
102,1878
103,8163
103,4745
103,208
103,8261
104,8414
104,2866
104,8456
104,1625
104,5694
104,3455
104,9885
104,1498
104,4321
104,5403
104,3443
104,7597
104,2944
104,4070
104,4793
104,6493
104,8717
105,400
105,632
105,6974
105,4684
105,4242
105,8921
105,105
105,4419
105,8629
105,8626
105,8493
105,8934
105,4709
105,8291
105,2508
106,2923
106,3950
106,4338
106,3757
106,6412
106,5653
106,8452
106,905
106,4572
106,1800
106,2508
106,6
106,7444
106,1893
106,5583
106,415
106,6990
106,5548
106,637
106,6848
107,3116
107,2685
107,5078
107,6235
107,9448
107,8093
107,7635
108,1585
108,2388
108,7607
108,3088
108,7446
108,3043
108,6086
108,5972
108,3166
108,1291
108,367
108,3653
108,1064
108,9465
108,5775
109,8172
109,8901
109,9710
109,4289
109,2922
109,6038
109,2784
109,3292
110,1441
110,6067
110,1680
110,8381
110,4463
110,8097
110,5420
110,232
110,6762
110,9245
110,161
110,423
111,7716
111,7928
111,7698
111,9216
111,3767
111,7760
111,2377
111,5957
111,8540
111,2105
111,5454
111,2498
111,9743
111,4709
111,4469
111,6543
111,9133
111,4561
112,4576
112,6248
112,6844
112,7203
112,5232
112,18
112,8026
112,3841
112,7161
112,3381
112,724
113,7470
113,6412
113,4995
113,7653
113,2312
113,6027
113,7632
113,8835
113,8830
113,6120
113,4873
113,1270
113,2731
113,7814
113,1865
113,8454
114,2518
114,3130
114,3805
114,4491
114,8529
114,2110
114,919
114,1647
114,2759
114,1059
114,9283
114,2685
114,4463
114,5038
114,6320
114,2462
115,7740
115,1708
115,9776
115,6791
116,413
116,9398
116,5130
116,4621
116,9157
116,1365
116,9443
116,5760
116,6941
116,7168
116,4127
116,3415
116,1552
116,2363
117,1645
117,1703
117,6594
117,4799
117,6036
117,987
117,6738
117,6286
117,735
117,8601
117,49
117,3549
117,4144
117,3036
117,1948
117,9769
117,1983
117,7758
117,6219
117,3120
118,6036
118,1739
118,9158
118,9664
118,6198
118,569
118,7883
118,9750
118,9986
118,3987
118,3326
118,2703
118,4173
119,5022
119,8867
119,3374
119,1184
119,8687
119,2110
119,9329
119,3213
119,1678
119,5113
119,9075
120,6968
120,9436
120,7375
120,9683
120,465
120,3737
120,4874
120,5136
120,6528
121,6104
121,2351
121,7150
121,7917
121,7756
121,7835
121,7993
121,8774
121,2866
121,8345
121,5415
121,187
121,2981
121,3851
121,4211
121,1633
121,4926
122,8897
122,4760
122,8893
122,5566
122,8936
122,1073
122,6800
122,9264
122,5578
122,5765
122,1146
122,1331
123,796
123,4441
123,7543
123,9998
124,9742
124,1613
124,9365
124,1134
124,9346
124,6671
124,7860
124,9415
124,505
124,2825
125,345
125,2840
125,8531
125,2110
125,4426
125,8265
125,647
125,3944
125,9342
125,2530
125,4720
126,6667
126,5767
126,9131
126,7425
126,3380
127,8347
127,6704
127,1004
127,2564
127,9954
127,2625
127,6947
127,5907
127,2812
127,7377
127,7774
127,9241
128,2037
128,9327
128,4005
128,3214
128,8025
128,4662
128,8141
128,8278
128,6135
128,7939
128,9298
128,2532
128,1228
128,1893
128,3764
128,1623
128,951
128,2439
129,1093
129,7566
129,7406
129,9184
129,3681
129,4839
129,5738
129,5557
129,8221
129,570
129,3608
129,4130
129,4326
129,7425
129,4803
129,2105
129,7656
129,5275
129,1410
130,1954
130,216
130,9303
130,9498
130,9816
130,355
130,612
130,2637
130,5813
130,9091
130,731
130,2368
130,2221
130,881
130,8292
130,3947
130,7202
130,2438
130,5969
130,2397
131,9813
131,2519
131,5645
131,7972
131,8758
131,3280
131,2166
131,5463
131,5605
131,1794
131,4066
131,6815
131,2748
131,8252
131,6649
131,4634
131,2446
131,7481
131,5494
131,4445
132,4986
132,4354
132,8517
132,5025
132,363
132,3466
132,7340
132,9700
132,6184
132,3638
132,5150
132,504
132,7762
132,2740
132,4266
132,4388
132,2082
133,1684
133,4232
133,1573
133,8724
133,1608
133,8668
133,1500
133,7407
133,7893
133,7244
133,9942
133,9626
134,7497
134,8828
134,3320
134,5601
135,2963
135,6088
135,2933
135,3166
135,1800
135,7727
135,100
135,3449
135,1877
135,5899
135,3670
135,7377
135,8970
136,1726
136,8405
136,9881
136,4920
136,268
136,4251
136,2083
136,3958
136,8698
136,1171
136,1983
136,8854
136,8448
136,3368
136,8802
136,974
136,5533
136,7990
136,270
136,2885
137,2080
137,1427
137,7829
138,3504
138,1669
138,8509
138,215
138,6763
138,1077
138,7852
138,4968
138,3006
138,3264
138,8232
138,9758
138,4484
138,4293
138,8625
138,5174
138,4243
138,4094
138,2639
139,8414
139,8980
139,5214
140,5173
140,8930
140,4310
140,9880
140,5639
140,5576
140,705
140,7833
140,7637
140,6163
140,1686
140,5215
140,4232
141,8605
141,5993
141,1763
141,9889
141,7580
141,2479
141,7310
141,9353
141,8144
141,2596
141,7
141,223
141,4257
141,3096
141,8261
141,3365
141,551
142,582
142,7237
142,6916
142,8680
143,7126
143,3871
143,3616
143,9815
143,6020
143,3019
143,4517
143,8519
143,1415
143,5412
143,4351
143,3958
143,5682
143,2151
144,5973
144,700
144,4245
144,4359
144,8137
144,4892
144,5352
144,7488
144,3567
144,2128
144,3923
144,8559
144,1372
144,6400
144,8885
144,7210
144,9411
144,2955
145,4602
145,7957
145,8374
146,4109
146,2294
146,7277
146,5810
146,2424
146,9749
146,1507
146,360
146,7978
146,4630
146,6290
146,8084
146,6326
146,7798
146,8740
146,2439
146,2843
146,7517
146,8211
146,9557
147,1012
147,8929
147,6786
147,4009
147,3639
147,1709
147,3277
147,6555
147,1059
147,1907
147,7598
147,5743
147,7723
147,3168
147,2364
147,4034
147,2421
147,6869
147,9896
147,8974
148,3283
148,5893
148,446
148,8385
148,3847
148,6055
148,3951
148,4215
148,2622
148,6128
148,7056
148,7641
148,113
148,2084
148,1462
148,1428
149,2478
149,9401
149,7932
149,9723
149,3367
149,9681
149,7966
149,7622
149,8564
149,6108
149,8211
149,9407
149,8128
149,1495
149,380
149,5682
149,2878
149,373
149,3016
149,2347
150,1041
150,5171
150,3582
150,5280
150,8920
150,1975
150,6531
150,5900
150,7374
150,131
151,8420
151,7552
151,7742
151,6187
151,530
151,1976
151,2813
151,1055
151,7870
151,2603
151,765
151,2352
151,4449
151,6947
151,8775
151,5368
151,1994
151,601
152,2251
152,5027
152,8523
152,2491
152,6204
152,2958
152,8885
152,1671
152,5819
153,6208
153,8610
153,3722
153,1256
153,9945
153,8176
153,4028
153,6515
153,3600
153,5618
153,20
154,3127
154,1773
154,1454
154,9219
154,3035
154,6289
154,3526
154,7091
154,3972
154,5062
154,9021
154,3741
154,2356
154,5546
154,1071
154,8264
155,920
155,6825
155,287
155,8107
156,9013
156,1762
156,7429
156,9629
156,8664
156,3008
156,3038
156,9019
156,7744
156,1698
156,8854
156,3874
156,4753
156,5748
156,3639
156,8711
156,8482
157,1939
157,8551
157,9583
157,9740
157,8841
158,9241
158,9682
158,1685
158,3563
158,8076
158,4865
158,6140
158,7874
158,6407
158,5235
158,7151
158,32
158,9469
159,9764
159,4516
159,7611
159,5586
159,9186
159,2955
159,6590
159,6186
159,6193
160,9247
160,6641
160,8476
160,7884
160,4403
160,5374
160,1624
160,2501
160,1959
160,9084
160,6894
160,273
160,6081
161,2059
161,797
161,8569
161,7019
161,5196
161,2710
161,638
161,9023
161,1016
161,9024
161,6850
161,7874
161,3477
162,570
162,2981
162,2271
162,811
162,6962
163,5406
163,6995
163,6360
163,7027
163,3145
163,856
163,355
163,6309
163,1492
163,4769
163,2992
163,4988
163,2715
163,3363
163,5112
164,6162
164,7694
164,6559
164,3291
164,374
164,6770
164,9914
164,6813
164,6863
164,6271
165,7958
165,5050
165,4019
165,3680
165,3968
165,1484
165,5350
165,8453
166,5071
166,4622
166,939
166,1806
166,8434
166,1440
167,7389
167,4872
167,2627
167,3450
167,2887
167,9415
167,2037
167,7140
167,8744
167,2563
167,6492
167,8601
167,2427
168,2984
168,7394
168,5383
168,5650
168,357
168,9310
168,221
168,5373
168,3459
168,4982
168,1013
168,2243
168,9557
168,7629
168,7901
168,2579
168,2763
168,9534
168,3633
168,6560
169,6823
169,168
169,7946
169,5472
169,2402
169,280
169,7075
169,8825
170,680
170,5135
170,4243
170,9977
170,4557
170,1643
170,9322
170,7066
170,4054
170,5410
171,2587
171,2499
171,8178
171,2850
171,899
172,8450
172,1309
172,2154
172,6856
172,3247
172,7170
172,4249
172,1643
172,4630
172,1416
172,3676
172,8888
172,3975
172,9976
172,1107
172,7195
172,2151
172,3592
172,9041
173,4456
173,6976
173,648
173,3660
173,8962
173,88
173,5904
173,527
174,6727
174,1115
174,6099
174,2126
174,1559
174,9500
174,8248
175,8508
175,1884
175,3529
175,1975
175,4240
175,614
175,4388
175,7287
175,1593
175,7143
175,6478
175,2367
175,9919
175,8486
175,5697
175,9349
175,5506
175,5870
176,8526
176,3459
176,9474
176,166
176,187
176,1213
176,5392
176,2114
176,2411
176,6864
176,9420
176,5964
176,4878
176,4593
176,5019
176,6319
177,7060
177,2823
177,5562
177,7831
177,6260
178,8634
178,6002
178,1176
178,6309
178,1733
178,8987
178,3321
178,2860
178,8750
178,9933
178,4430
179,3507
179,7076
179,7997
179,7111
179,893
180,9389
180,513
180,8642
180,1472
180,5892
180,6267
180,372
180,776
180,8020
180,5893
180,4890
180,6704
180,6310
180,9634
180,1030
180,4964
180,6437
180,7313
180,8666
181,3820
181,3617
181,6072
181,2043
181,9853
182,6755
182,748
182,7920
182,6016
182,2919
182,3459
182,2898
182,5745
182,2627
182,3886
182,5729
182,990
182,8769
182,7030
182,791
182,7688
183,3614
183,8519
183,3562
183,6959
183,8257
184,3705
184,165
184,3518
184,1003
184,8498
184,5213
184,6566
184,6926
184,7943
184,1479
184,8272
184,5009
184,7902
184,1648
184,5860
184,9862
184,9337
185,4267
185,1362
185,9383
186,8379
186,3388
186,3736
186,77
186,6322
186,8170
186,7588
186,3186
186,5315
186,7556
186,4629
186,5112
186,5435
186,3192
186,4715
186,4304
186,8986
186,632
187,5988
187,7434
187,5503
187,6020
187,8791
188,8395
188,9649
188,2392
188,9875
188,4853
188,3345
188,1714
188,8176
188,8222
188,3877
188,9492
188,1579
188,4587
189,8691
189,266
189,8110
189,9116
189,451
189,2935
189,1664
189,542
189,1243
189,8582
189,3067
189,8222
189,3501
189,6569
189,5606
189,5921
190,7585
190,4650
190,1241
190,1159
190,1162
190,8081
190,355
190,5396
190,1411
190,9659
190,4080
190,539
191,2854
191,1432
191,2341
191,5672
191,9497
191,267
191,3955
191,1905
191,9374
191,5906
191,5168
191,8083
191,1595
191,1124
191,6009
191,9976
192,7323
192,7121
192,6979
192,9488
192,2263
192,4625
192,6256
192,571
192,7939
192,5643
192,2378
193,2077
193,9000
193,9079
193,2506
193,5852
193,8268
193,5260
193,4615
193,8584
193,8082
193,806
193,5976
193,6714
193,6180
193,681
194,4989
194,9388
194,9101
194,2449
194,1547
194,5958
194,4552
194,6011
194,1046
194,8591
194,6029
194,7646
194,9663
194,3251
194,164
194,9170
194,2736
194,3934
194,4561
194,6865
195,6407
195,8631
195,9402
195,6113
195,2385
195,4066
195,1132
195,7950
195,2691
195,7589
195,6557
195,1672
195,4017
196,683
196,8840
196,2971
196,8823
196,1396
196,8627
196,8734
196,4099
196,907
196,383
197,8078
197,8148
197,8926
197,7452
197,9601
197,5484
197,2979
197,1752
197,3186
197,9459
197,9046
197,7296
197,5538
197,2427
197,2921
197,9875
198,4860
198,5243
198,1
198,1451
198,2799
198,245
198,5671
198,3014
198,628
198,6479
198,7748
198,8173
198,2021
199,7637
199,4598
199,6285
199,5444
199,6230
199,7529
199,1823
199,4155
199,9244
199,9599
199,9771
199,7075
199,8334
199,265
199,8393
200,7474
200,1013
200,9057
200,5722
200,9111
200,8689
200,4286
200,7132
200,1080
201,7476
201,4407
201,553
201,6735
201,4781
201,5925
201,1507
201,3363
201,8784
201,3899
201,1185
201,4389
201,9406
201,8642
201,8489
201,2840
202,6222
202,5898
202,2699
202,4145
202,6597
202,8921
202,6424
202,6356
202,1536
202,5767
202,2183
202,7352
202,4455
202,5571
202,4866
203,1065
203,3463
203,2451
203,8826
203,7460
203,9248
203,6445
203,4131
203,4423
204,1043
204,8841
204,4739
204,3986
204,7551
204,1296
204,2735
204,3510
204,9104
204,485
204,7280
204,6080
204,1375
204,4425
204,4390
204,9000
204,5724
204,9718
204,7469
204,1577
205,5681
205,251
205,6792
205,7813
205,4773
205,3502
205,3589
205,8557
205,2460
206,2291
206,8201
206,201
206,3179
207,5168
207,5112
207,7615
207,4816
207,5191
207,5915
207,6395
208,1209
208,3097
208,2478
208,1734
208,4393
208,2254
208,3304
208,4476
208,1140
208,4619
208,3114
208,3268
208,2760
209,5613
209,3702
209,5828
209,5385
209,4205
209,6549
209,4201
210,3367
210,676
210,3598
210,3403
210,6293
210,9304
210,7585
210,9215
210,4320
210,6575
210,4591
210,7613
210,582
210,2411
210,5348
210,725
210,3735
210,7092
211,6526
211,1704
211,4097
211,7940
211,4991
212,8917
212,2036
212,9911
212,4006
212,671
212,9154
212,8630
213,227
213,5732
213,1490
213,308
213,5980
213,414
213,6928
213,774
213,2412
213,5615
213,4640
213,8276
214,6301
214,9616
214,1330
214,8189
214,5869
214,9592
214,7034
214,3604
214,3273
214,929
214,5034
215,8207
215,8665
215,212
215,4694
215,828
215,4940
215,7643
216,3179
216,9993
216,7042
216,8870
216,4662
216,1652
216,8788
216,5184
216,1334
216,7486
216,2779
217,8496
217,9643
217,233
218,6024
218,2341
218,4284
218,3622
218,8572
218,4595
218,8311
218,7755
218,1967
218,6603
218,9158
218,5981
218,7957
219,3766
219,101
219,8025
219,5665
219,6498
219,5195
219,4047
219,875
219,3321
219,6207
219,6491
219,2385
219,7458
219,2265
219,4323
219,2575
219,2443
219,7710
220,9114
220,2935
220,9272
220,5478
220,537
220,409
220,929
220,8627
220,9891
220,1615
220,7757
220,6737
220,6987
220,1616
220,2455
220,8666
221,6992
221,7416
221,1158
221,1683
221,8815
221,7127
221,8287
221,3773
221,2269
221,5673
221,6996
221,4933
221,1960
222,4158
222,3422
222,6031
222,2935
222,7375
222,5649
222,6945
222,9361
222,4531
222,471
222,9343
222,4215
223,9926
223,8347
223,7025
223,2517
223,5283
223,2855
223,9151
223,5573
223,7963
223,1347
223,7828
223,9968
223,9217
223,1031
223,9671
224,812
224,3676
224,154
224,3138
224,4003
224,5754
224,3421
224,9811
225,1307
225,2452
225,6824
225,2129
225,9811
225,4441
225,3066
225,3301
225,3600
225,9857
225,5253
225,3459
225,6214
225,4961
225,7667
225,3536
226,6302
226,2209
226,1465
226,6207
226,4029
226,4036
226,3105
226,2337
226,3943
226,2536
226,4406
226,4447
226,1138
226,5862
226,9161
226,5281
226,246
227,4730
227,3542
227,8456
227,4025
227,738
227,8394
227,5193
227,4987
227,3751
227,746
227,7906
227,1450
227,8960
227,4593
227,9880
227,5723
227,6830
227,5795
227,6072
227,8905
228,8581
228,8922
228,866
228,7406
228,285
228,8199
228,9991
228,6873
229,2511
229,9452
229,9915
229,7239
229,6399
229,5196
229,3611
229,9809
229,8288
229,837
229,914
229,1416
229,4085
229,7152
229,9875
229,3593
229,9693
230,4590
230,1018
230,7083
230,6863
230,7215
230,7370
230,8345
230,178
230,3002
230,7889
230,6474
230,7050
230,7256
230,5020
230,4659
230,8698
230,5337
230,6906
231,8135
231,6495
231,1717
231,8328
231,4638
231,2659
231,3838
231,8270
231,6539
231,1568
231,9041
231,4857
231,3732
232,1755
232,2482
232,9650
232,6498
232,8046
232,8797
232,8107
233,2229
233,2526
233,3598
233,1428
234,5735
234,7643
234,6856
234,3143
234,1438
234,5182
234,4997
234,1297
234,3791
234,3526
234,2654
234,8164
234,5123
234,4698
235,9309
235,2867
235,3514
235,3167
235,8457
235,3824
235,4602
236,7585
236,8171
236,6771
236,6640
236,6508
236,7099
236,4422
236,5883
236,4292
236,7989
236,5727
237,9398
237,812
237,7591
237,4255
237,4020
237,1105
237,2604
238,1105
238,8322
238,5231
238,6327
238,2688
238,6590
238,5419
238,6586
238,1495
238,5470
238,5489
239,4859
239,7575
239,8204
239,3287
239,2799
240,6757
240,4002
240,9749
240,5660
241,3759
241,2259
241,6424
241,7421
241,8420
241,9249
241,8134
241,427
241,8143
